time,busId,eventType,value1,value2,detail
1777723943.684,0,gps_spoof_detect,0.000000,6500.000000,streak=3
1777724000.780,0,gps_spoof_detect,0.000000,6500.000000,streak=3
1777724057.792,0,gps_spoof_detect,0.000000,6500.000000,streak=3
1777724114.314,0,gps_spoof_detect,0.000000,6500.000000,streak=3
